MoleculeIdx,ProtonatedIdx,ReferenceSmiles,ProtonatedSmiles,NeutralEnergy,ProtonatedEnergy
193,0,CCC(C)(F)CN,CCC(C)(F)C[NH3+],-73.27483,-47.26522
194,0,CC(F)(CN)CN,CC(F)(CN)C[NH3+],-63.23405,-35.27239
194,1,CC(F)(CN)CN,CC(F)(CN)C[NH3+],-63.23405,-35.84616
195,0,CC(F)(CN)CO,CC(F)(C[NH3+])CO,-111.60405,-86.22879
196,0,CC(F)(CN)CF,CC(F)(C[NH3+])CF,-112.38279,-87.16823
197,0,CCC(F)(F)CN,CCC(F)(F)C[NH3+],-121.06581,-97.83828
198,0,NCC(F)(F)CN,NCC(F)(F)C[NH3+],-111.49684,-85.59444
198,1,NCC(F)(F)CN,NCC(F)(F)C[NH3+],-111.49684,-85.50402
199,0,NCC(F)(F)CO,[NH3+]CC(F)(F)CO,-159.02073,-134.69777
200,0,NCC(F)(F)CF,[NH3+]CC(F)(F)CF,-159.02717,-134.89541
201,0,CCC(C)(C)NC,CCC(C)(C)[NH2+]C,-31.26209,-25.95864
202,0,CNC(C)(C)CN,C[NH2+]C(C)(C)CN,-23.01952,-15.77298
202,1,CNC(C)(C)CN,CNC(C)(C)C[NH3+],-23.01952,7.25985
203,0,CNC(C)(C)CO,C[NH2+]C(C)(C)CO,-69.15735,-59.3727
204,0,CNC(C)(C)CF,C[NH2+]C(C)(C)CF,-69.89563,-44.20238
205,0,COC(C)(C)CN,COC(C)(C)C[NH3+],-59.79679,-32.18653
206,0,CCC(C)(C)C#N,CCC(C)(C)C#[NH+],-0.4537,19.11089
207,0,CC(C)(CN)C=C,C=CC(C)(C)C[NH3+],-2.24911,25.54977
208,0,CC(C)(CO)C#N,CC(C)(C#[NH+])CO,-37.59835,-20.55823
209,0,CC(C)(CF)C#N,CC(C)(C#[NH+])CF,-36.96935,-20.23257
210,0,CCC(C)(N)C=C,C=CC(C)([NH3+])CC,-4.63306,-1.61209
211,0,CC(N)(CN)C=C,C=CC(C)([NH3+])CN,6.01636,6.47726
211,1,CC(N)(CN)C=C,C=CC(C)(N)C[NH3+],6.01636,34.16281
212,0,CC(N)(CO)C=C,C=CC(C)([NH3+])CO,-42.32406,-23.71922
213,0,CC(N)(CF)C=C,C=CC(C)([NH3+])CF,-42.40538,-24.73574
214,0,CCC(C)(O)C#N,CCC(C)(O)C#[NH+],-36.05146,-17.78798
215,0,CC(O)(CN)C=C,C=CC(C)(O)C[NH3+],-40.40109,-13.13329
216,0,CC(O)(CO)C#N,CC(O)(C#[NH+])CO,-72.4616,-56.02023
217,0,CC(O)(CF)C#N,CC(O)(C#[NH+])CF,-73.15561,-57.76999
218,0,CCC(C)(F)C#N,CCC(C)(F)C#[NH+],-34.51272,-19.6717
219,0,CC(F)(CN)C=C,C=CC(C)(F)C[NH3+],-42.46919,-16.47272
220,0,CC(F)(CO)C#N,CC(F)(C#[NH+])CO,-71.45834,-57.51219
221,0,CC(F)(CF)C#N,CC(F)(C#[NH+])CF,-71.43839,-58.03877
222,0,CCC(F)(F)C#N,CCC(F)(F)C#[NH+],-76.05999,-64.71494
223,0,NCC(F)(F)C=C,C=CC(F)(F)C[NH3+],-90.65379,-65.69286
224,0,OCC(F)(F)C#N,[NH+]#CC(F)(F)CO,-113.75865,-102.81752
225,0,FCC(F)(F)C#N,[NH+]#CC(F)(F)CF,-113.29815,-103.23015
226,0,CNC(C)(C)C=C,C=CC(C)(C)[NH2+]C,-0.80261,1.08779
227,0,CNC(C)(C)C=O,C[NH2+]C(C)(C)C=O,-54.8792,-30.18449
228,0,CNC(C)(C)C#N,C[NH2+]C(C)(C)C#N,12.36374,32.23809
228,1,CNC(C)(C)C#N,CNC(C)(C)C#[NH+],12.36374,31.60641
229,0,COC(C)(C)C#N,COC(C)(C)C#[NH+],-24.74934,-7.88992
230,0,CC(C)(CN)C#C,C#CC(C)(C)C[NH3+],30.87901,58.00136
231,0,CCC(C)(N)C#C,C#CC(C)([NH3+])CC,28.59185,49.4944
232,0,CC(N)(CN)C#C,C#CC(C)([NH3+])CN,37.24642,59.3175
232,1,CC(N)(CN)C#C,C#CC(C)(N)C[NH3+],37.24642,66.27331
233,0,CC(N)(CO)C#C,C#CC(C)([NH3+])CO,-9.15239,13.38934
234,0,CC(N)(CF)C#C,C#CC(C)([NH3+])CF,-9.85025,9.70264
235,0,CC(O)(CN)C#C,C#CC(C)(O)C[NH3+],-6.415,20.38746
236,0,CC(F)(CN)C#C,C#CC(C)(F)C[NH3+],-6.48992,18.69987
237,0,NCC(F)(F)C#C,C#CC(F)(F)C[NH3+],-52.82722,-28.70427
238,0,CNC(C)(C)C#C,C#CC(C)(C)[NH2+]C,32.27896,39.85146
239,0,CC(C)(C=C)C#N,C=CC(C)(C)C#[NH+],30.89016,50.33597
240,0,CC(C)(C=O)C#N,CC(C)(C#[NH+])C=O,-21.52671,-5.4632
241,0,CC(C)(C#N)C#N,CC(C)(C#N)C#[NH+],47.7704,62.78555
241,1,CC(C)(C#N)C#N,CC(C)(C#N)C#[NH+],47.7704,62.8668
242,0,CC(N)(C=C)C=C,C=CC(C)([NH3+])C=C,26.11997,26.81527
243,0,CC(O)(C=C)C#N,C=CC(C)(O)C#[NH+],-5.98302,11.30722
244,0,CC(O)(C=O)C#N,CC(O)(C#[NH+])C=O,-57.26539,-42.37603
245,0,CC(O)(C#N)C#N,CC(O)(C#N)C#[NH+],13.76025,27.30708
245,1,CC(O)(C#N)C#N,CC(O)(C#N)C#[NH+],13.76025,29.01153
246,0,CC(F)(C=C)C#N,C=CC(C)(F)C#[NH+],-3.19138,11.53076
247,0,CC(F)(C=O)C#N,CC(F)(C#[NH+])C=O,-53.243,-18.76657
248,0,CC(F)(C#N)C#N,CC(F)(C#N)C#[NH+],18.87032,30.45794
248,1,CC(F)(C#N)C#N,CC(F)(C#N)C#[NH+],18.87032,30.48937
249,0,FC(F)(C=C)C#N,C=CC(F)(F)C#[NH+],-44.19769,-32.79976
250,0,FC(F)(C=O)C#N,[NH+]#CC(F)(F)C=O,-93.87794,-83.80683
251,0,FC(F)(C#N)C#N,N#CC(F)(F)C#[NH+],-17.59955,-9.26972
251,1,FC(F)(C#N)C#N,N#CC(F)(F)C#[NH+],-17.59955,-7.17476
252,0,CC(C)(C#C)C#N,C#CC(C)(C)C#[NH+],65.30023,82.23726
253,0,CC(N)(C=C)C#C,C#CC(C)([NH3+])C=C,59.68195,75.36006
254,0,CC(O)(C#C)C#N,C#CC(C)(O)C#[NH+],29.9194,46.03608
255,0,CC(F)(C#C)C#N,C#CC(C)(F)C#[NH+],33.69251,47.83587
256,0,FC(F)(C#C)C#N,C#CC(F)(F)C#[NH+],-5.70496,6.96409
257,0,CC(N)(C#C)C#C,C#CC(C)([NH3+])C#C,92.97563,109.73195
258,0,CC(C)CCCN,CC(C)CCC[NH3+],-35.59303,-7.21748
259,0,CCCCC(C)N,CCCCC(C)[NH3+],-36.40098,-9.30039
260,0,CC(N)CCCN,CC([NH3+])CCCN,-25.47294,6.33237
260,1,CC(N)CCCN,CC(N)CCC[NH3+],-25.47294,7.16583
261,0,CC(N)CCCO,CC([NH3+])CCCO,-74.68435,-41.62725
262,0,CC(N)CCCF,CC([NH3+])CCCF,-74.19613,-43.80442
263,0,CC(O)CCCN,CC(O)CCC[NH3+],-71.46884,-39.44395
264,0,CC(F)CCCN,CC(F)CCC[NH3+],-73.57644,-45.83304
265,0,NCCCC(F)F,[NH3+]CCCC(F)F,-119.43079,-87.24972
266,0,CNCCC(C)C,C[NH2+]CCC(C)C,-32.0257,1.1073
267,0,CNCCC(C)N,C[NH2+]CCC(C)N,-23.07606,11.3169
267,1,CNCCC(C)N,CNCCC(C)[NH3+],-23.07606,6.47484
268,0,CNCCC(C)O,C[NH2+]CCC(C)O,-69.11276,-33.67045
269,0,CNCCC(C)F,C[NH2+]CCC(C)F,-70.9875,-37.05756
270,0,CNCCC(F)F,C[NH2+]CCC(F)F,-116.73079,-83.55731
271,0,COCCC(C)N,COCCC(C)[NH3+],-60.02693,-33.69925
272,0,CCNCC(C)C,CC[NH2+]CC(C)C,-32.02943,-0.30705
273,0,CCNCC(C)N,CC[NH2+]CC(C)N,-24.07685,9.72759
273,1,CCNCC(C)N,CCNCC(C)[NH3+],-24.07685,4.51366
274,0,CCNCC(C)O,CC[NH2+]CC(C)O,-69.94401,-37.61236
275,0,CCNCC(C)F,CC[NH2+]CC(C)F,-71.70591,-41.37602
276,0,CCNCC(F)F,CC[NH2+]CC(F)F,-117.0646,-88.1938
277,0,CCOCC(C)N,CCOCC(C)[NH3+],-60.43614,-34.87744
278,0,CCCNC(C)C,CCC[NH2+]C(C)C,-32.61263,-17.88392
279,0,CC(C)NCCN,CC(C)[NH2+]CCN,-23.47574,-7.70266
279,1,CC(C)NCCN,CC(C)NCC[NH3+],-23.47574,4.53587
280,0,CC(C)NCCO,CC(C)[NH2+]CCO,-71.18251,-55.82761
281,0,CC(C)NCCF,CC(C)[NH2+]CCF,-70.57851,-40.99981
282,0,CC(C)OCCN,CC(C)OCC[NH3+],-61.22922,-32.46753
283,0,CCCCN(C)C,CCCC[NH+](C)C,-28.97981,-6.91632
284,0,CN(C)CCCN,C[NH+](C)CCCN,-18.82406,-0.25224
284,1,CN(C)CCCN,CN(C)CCC[NH3+],-18.82406,11.31012
285,0,CN(C)CCCO,C[NH+](C)CCCO,-65.65537,-46.43122
286,0,CN(C)CCCF,C[NH+](C)CCCF,-65.9299,-44.83849
287,0,CNCCN(C)C,C[NH2+]CCN(C)C,-14.84034,20.69929
287,1,CNCCN(C)C,CNCC[NH+](C)C,-14.84034,7.95
288,0,COCCN(C)C,COCC[NH+](C)C,-54.12617,-33.86681
289,0,CC(C)CCC#N,CC(C)CCC#[NH+],-2.18835,17.30543
290,0,CC(N)CCC=C,C=CCCC(C)[NH3+],-6.17645,21.51125
291,0,CC(O)CCC#N,CC(O)CCC#[NH+],-38.42598,-20.65522
292,0,CC(F)CCC#N,CC(F)CCC#[NH+],-40.0881,-21.30354
293,0,FC(F)CCC#N,[NH+]#CCCC(F)F,-85.77581,-68.10867
294,0,CC(C)CNC=N,CC(C)C[NH2+]C=N,-6.8242,13.75845
294,1,CC(C)CNC=N,CC(C)CNC=[NH2+],-6.8242,-6.96697
295,0,CC(C)CNC=O,CC(C)C[NH2+]C=O,-65.3445,-35.76761
296,0,CC(N)CNC=N,CC([NH3+])CNC=N,4.65634,34.90234
296,1,CC(N)CNC=N,CC(N)C[NH2+]C=N,4.65634,20.78201
296,2,CC(N)CNC=N,CC(N)CNC=[NH2+],4.65634,1.12279
297,0,CC(N)CNC=O,CC([NH3+])CNC=O,-55.4459,-28.16675
297,1,CC(N)CNC=O,CC(N)C[NH2+]C=O,-55.4459,-33.96255
298,0,CC(O)CNC=N,CC(O)C[NH2+]C=N,-44.49675,-24.81847
298,1,CC(O)CNC=N,CC(O)CNC=[NH2+],-44.49675,-41.37291
299,0,CC(O)CNC=O,CC(O)C[NH2+]C=O,-103.3882,-80.84412
300,0,CC(F)CNC=N,CC(F)C[NH2+]C=N,-44.25878,-24.62882
300,1,CC(F)CNC=N,CC(F)CNC=[NH2+],-44.25878,-43.79982
301,0,CC(F)CNC=O,CC(F)C[NH2+]C=O,-104.29953,-81.44158
302,0,FC(F)CNC=N,N=C[NH2+]CC(F)F,-91.05533,-68.46618
302,1,FC(F)CNC=N,[NH2+]=CNCC(F)F,-91.05533,-91.03334
303,0,FC(F)CNC=O,O=C[NH2+]CC(F)F,-149.47428,-123.85806
304,0,CC(C)CNN=C,C=N[NH2+]CC(C)C,16.74674,30.62878
304,1,CC(C)CNN=C,C=[NH+]NCC(C)C,16.74674,22.22874
305,0,CC(N)CNN=C,C=NNCC(C)[NH3+],25.10856,55.64544
305,1,CC(N)CNN=C,C=N[NH2+]CC(C)N,25.10856,38.17332
305,2,CC(N)CNN=C,C=[NH+]NCC(C)N,25.10856,33.34938
306,0,CC(O)CNN=C,C=N[NH2+]CC(C)O,-20.02683,-7.25578
306,1,CC(O)CNN=C,C=[NH+]NCC(C)O,-20.02683,-12.36673
307,0,CC(F)CNN=C,C=N[NH2+]CC(C)F,-22.4562,-7.75338
307,1,CC(F)CNN=C,C=[NH+]NCC(C)F,-22.4562,-13.77896
308,0,FC(F)CNN=C,C=N[NH2+]CC(F)F,-69.02809,-53.54048
308,1,FC(F)CNN=C,C=[NH+]NCC(F)F,-69.02809,-61.49176
309,0,CC(N)COC=C,C=COCC(C)[NH3+],-31.95873,-7.47892
310,0,CC(N)COC=O,CC([NH3+])COC=O,-98.65743,-71.58215
311,0,CC(C)CON=C,C=[NH+]OCC(C)C,-4.53842,0.1982
312,0,CC(N)CON=C,C=NOCC(C)[NH3+],4.86501,29.36399
312,1,CC(N)CON=C,C=[NH+]OCC(C)N,4.86501,7.80751
313,0,CC(O)CON=C,C=[NH+]OCC(C)O,-42.17854,-38.36704
314,0,CC(F)CON=C,C=[NH+]OCC(C)F,-43.76866,-39.91941
315,0,FC(F)CON=C,C=[NH+]OCC(F)F,-90.56384,-95.74581
316,0,CC(C)NCC=C,C=CC[NH2+]C(C)C,-2.17949,12.43855
317,0,CC(C)NCC=O,CC(C)[NH2+]CC=O,-56.84504,-33.68866
319,0,CC(C)NNC=N,CC(C)[NH2+]NC=N,23.65363,33.41764
319,1,CC(C)NNC=N,CC(C)N[NH2+]C=N,23.65363,45.83953
319,2,CC(C)NNC=N,CC(C)NNC=[NH2+],23.65363,22.33021
320,0,CC(C)NNC=O,CC(C)[NH2+]NC=O,-35.38689,-28.5515
320,1,CC(C)NNC=O,CC(C)N[NH2+]C=O,-35.38689,-9.08069
321,0,CC(C)OCC#N,CC(C)OCC#[NH+],-26.54278,-9.90139
322,0,CC(C)ONC=N,CC(C)O[NH2+]C=N,-1.5336,-9.37866
322,1,CC(C)ONC=N,CC(C)ONC=[NH2+],-1.5336,-7.50284
323,0,CC(C)ONC=O,CC(C)O[NH2+]C=O,-58.32979,-35.97375
324,0,CN(C)CCC=C,C=CCC[NH+](C)C,1.23459,24.00218
325,0,CN(C)CCC=O,C[NH+](C)CCC=O,-52.67917,-30.39535
326,0,CN(C)CCC#N,C[NH+](C)CCC#N,14.63884,34.97709
326,1,CN(C)CCC#N,CN(C)CCC#[NH+],14.63884,32.31988
327,0,CC(N)CCC#C,C#CCCC(C)[NH3+],27.45967,55.20285
328,0,CC(C)NCC#C,C#CC[NH2+]C(C)C,31.45517,56.91916
329,0,CN(C)CCC#C,C#CCC[NH+](C)C,35.56718,54.8674
330,0,CC(=C)CCCN,C=C(C)CCC[NH3+],-9.18681,20.76635
331,0,CCCCC(N)=N,CCCCC(=N)[NH3+],-14.6835,-3.45863
331,1,CCCCC(N)=N,CCCCC(N)=[NH2+],-14.6835,-15.93751
332,0,NCCCC(N)=N,N=C(N)CCC[NH3+],-3.51487,30.42632
332,1,NCCCC(N)=N,N=C([NH3+])CCCN,-3.51487,7.95937
332,2,NCCCC(N)=N,NCCCC(N)=[NH2+],-3.51487,-4.0406
333,0,NC(=N)CCCO,N=C([NH3+])CCCO,-50.62847,-38.84813
333,1,NC(=N)CCCO,NC(=[NH2+])CCCO,-50.62847,-49.5851
334,0,NC(=N)CCCF,N=C([NH3+])CCCF,-51.59082,-40.72929
334,1,NC(=N)CCCF,NC(=[NH2+])CCCF,-51.59082,-50.41866
335,0,CCCCC(N)=O,CCCCC([NH3+])=O,-73.18497,-56.52685
336,0,NCCCC(N)=O,NC(=O)CCC[NH3+],-61.01525,-29.43725
336,1,NCCCC(N)=O,NCCCC([NH3+])=O,-61.01525,-39.53585
337,0,NC(=O)CCCO,[NH3+]C(=O)CCCO,-111.22234,-92.64803
338,0,NC(=O)CCCF,[NH3+]C(=O)CCCF,-109.23062,-95.40113
339,0,NCCCC(O)=O,[NH3+]CCCC(=O)O,-112.30727,-82.58584
340,0,NCCCC(F)=C,C=C(F)CCC[NH3+],-44.56686,-15.85136
341,0,CNCCC(C)=C,C=C(C)CC[NH2+]C,-5.97388,27.17449
342,0,CNCCC(C)=O,C[NH2+]CCC(C)=O,-59.43308,-26.43747
343,0,CNCCC(N)=N,C[NH2+]CCC(=N)N,-1.66843,36.77325
343,1,CNCCC(N)=N,CNCCC(=N)[NH3+],-1.66843,11.28074
343,2,CNCCC(N)=N,CNCCC(N)=[NH2+],-1.66843,0.77535
344,0,CNCCC(N)=O,C[NH2+]CCC(N)=O,-58.83696,-23.61264
344,1,CNCCC(N)=O,CNCCC([NH3+])=O,-58.83696,-44.88369
345,0,CNCCC(O)=O,C[NH2+]CCC(=O)O,-109.60054,-78.15796
346,0,CNCCC(F)=C,C=C(F)CC[NH2+]C,-41.94427,-8.23628
347,0,COCCC(N)=N,COCCC(=N)[NH3+],-38.54477,-27.85047
347,1,COCCC(N)=N,COCCC(N)=[NH2+],-38.54477,-40.98628
348,0,COCCC(N)=O,COCCC([NH3+])=O,-98.28261,-84.64938
349,0,CCNCC(C)=C,C=C(C)C[NH2+]CC,-5.92383,6.8888
350,0,CCNCC(C)=O,CC[NH2+]CC(C)=O,-60.45389,-30.98294
351,0,CCNCC(N)=N,CC[NH2+]CC(=N)N,-0.70856,25.74823
351,1,CCNCC(N)=N,CCNCC(=N)[NH3+],-0.70856,9.72345
351,2,CCNCC(N)=N,CCNCC(N)=[NH2+],-0.70856,-3.20848
352,0,CCNCC(N)=O,CC[NH2+]CC(N)=O,-59.44446,-30.96397
352,1,CCNCC(N)=O,CCNCC([NH3+])=O,-59.44446,-46.29
353,0,CCNCC(O)=O,CC[NH2+]CC(=O)O,-109.96641,-83.38646
354,0,CCNCC(F)=C,C=C(F)C[NH2+]CC,-42.64287,-18.72373
355,0,CCOCC(N)=N,CCOCC(=N)[NH3+],-37.35326,-28.08878
355,1,CCOCC(N)=N,CCOCC(N)=[NH2+],-37.35326,-38.81622
356,0,CCOCC(N)=O,CCOCC([NH3+])=O,-96.1895,-82.58132
357,0,CCCNC(C)=N,CCC[NH2+]C(C)=N,-10.83505,8.4301
357,1,CCCNC(C)=N,CCCNC(C)=[NH2+],-10.83505,-11.90747
358,0,CC(=N)NCCN,CC(=[NH2+])NCCN,-0.12389,-1.27633
358,1,CC(=N)NCCN,CC(=N)[NH2+]CCN,-0.12389,18.03172
358,2,CC(=N)NCCN,CC(=N)NCC[NH3+],-0.12389,21.87354
359,0,CC(=N)NCCO,CC(=[NH2+])NCCO,-45.77069,-45.71476
359,1,CC(=N)NCCO,CC(=N)[NH2+]CCO,-45.77069,-28.68281
360,0,CC(=N)NCCF,CC(=[NH2+])NCCF,-48.11976,-49.74097
360,1,CC(=N)NCCF,CC(=N)[NH2+]CCF,-48.11976,-27.84819
361,0,CCCNC(C)=O,CCC[NH2+]C(C)=O,-68.28842,-47.17757
362,0,CC(=O)NCCN,CC(=O)[NH2+]CCN,-58.43131,-36.21285
362,1,CC(=O)NCCN,CC(=O)NCC[NH3+],-58.43131,-28.38248
363,0,CC(=O)NCCO,CC(=O)[NH2+]CCO,-106.59138,-83.19685
364,0,CC(=O)NCCF,CC(=O)[NH2+]CCF,-106.17914,-83.3112
365,0,CCCNC(N)=N,CCC[NH2+]C(=N)N,-5.57849,16.21062
365,1,CCCNC(N)=N,CCCNC(=N)[NH3+],-5.57849,8.98475
365,2,CCCNC(N)=N,CCCNC(N)=[NH2+],-5.57849,-4.77891
366,0,NCCNC(N)=N,N=C(N)NCC[NH3+],4.77745,27.31274
366,1,NCCNC(N)=N,N=C(N)[NH2+]CCN,4.77745,24.36319
366,2,NCCNC(N)=N,N=C([NH3+])NCCN,4.77745,15.14693
366,3,NCCNC(N)=N,NCCNC(N)=[NH2+],4.77745,5.95779
367,0,NC(=N)NCCO,N=C([NH3+])NCCO,-41.73105,-29.09324
367,1,NC(=N)NCCO,NC(=[NH2+])NCCO,-41.73105,-39.53691
367,2,NC(=N)NCCO,N=C(N)[NH2+]CCO,-41.73105,-22.52941
368,0,NC(=N)NCCF,N=C([NH3+])NCCF,-42.39682,-30.13872
368,1,NC(=N)NCCF,NC(=[NH2+])NCCF,-42.39682,-42.61193
368,2,NC(=N)NCCF,N=C(N)[NH2+]CCF,-42.39682,-20.55149
369,0,CCCNC(N)=O,CCC[NH2+]C(N)=O,-65.90482,-44.16368
369,1,CCCNC(N)=O,CCCNC([NH3+])=O,-65.90482,-50.83458
370,0,NCCNC(N)=O,NC(=O)NCC[NH3+],-55.74225,-24.05511
370,1,NCCNC(N)=O,NCC[NH2+]C(N)=O,-55.74225,-33.80869
370,2,NCCNC(N)=O,NCCNC([NH3+])=O,-55.74225,-40.36618
371,0,NC(=O)NCCO,[NH3+]C(=O)NCCO,-101.96679,-85.94458
371,1,NC(=O)NCCO,NC(=O)[NH2+]CCO,-101.96679,-79.20031
372,0,NC(=O)NCCF,[NH3+]C(=O)NCCF,-103.47759,-87.02023
372,1,NC(=O)NCCF,NC(=O)[NH2+]CCF,-103.47759,-81.53512
373,0,CCNNC(C)=N,CC[NH2+]NC(C)=N,20.35267,29.6638
373,1,CCNNC(C)=N,CCN[NH2+]C(C)=N,20.35267,40.94134
373,2,CCNNC(C)=N,CCNNC(C)=[NH2+],20.35267,17.26975
374,0,CCNNC(C)=O,CC[NH2+]NC(C)=O,-38.64546,-31.37058
374,1,CCNNC(C)=O,CCN[NH2+]C(C)=O,-38.64546,-13.59524
375,0,CCNNC(N)=N,CC[NH2+]NC(=N)N,24.81378,33.65094
375,1,CCNNC(N)=N,CCN[NH2+]C(=N)N,24.81378,47.74752
375,2,CCNNC(N)=N,CCNNC(=N)[NH3+],24.81378,35.81532
375,3,CCNNC(N)=N,CCNNC(N)=[NH2+],24.81378,24.39216
376,0,CCNNC(N)=O,CC[NH2+]NC(N)=O,-36.60612,-29.81836
376,1,CCNNC(N)=O,CCN[NH2+]C(N)=O,-36.60612,-40.40361
376,2,CCNNC(N)=O,CCNNC([NH3+])=O,-36.60612,-22.51347
377,0,CCONC(C)=N,CCO[NH2+]C(C)=N,-4.33872,-13.68875
377,1,CCONC(C)=N,CCONC(C)=[NH2+],-4.33872,-10.93959
378,0,CCONC(C)=O,CCO[NH2+]C(C)=O,-60.32581,-63.99547
379,0,CCONC(N)=N,CCO[NH2+]C(=N)N,0.23659,-8.30028
379,1,CCONC(N)=N,CCONC(=N)[NH3+],0.23659,4.83056
379,2,CCONC(N)=N,CCONC(N)=[NH2+],0.23659,-6.12933
380,0,CCONC(N)=O,CCO[NH2+]C(N)=O,-57.44512,-64.03547
380,1,CCONC(N)=O,CCONC([NH3+])=O,-57.44512,-45.05233
381,0,CC(=C)OCCN,C=C(C)OCC[NH3+],-34.24748,-6.98353
382,0,CC(=O)OCCN,CC(=O)OCC[NH3+],-99.43136,-71.75427
383,0,CCCOC(N)=N,CCCOC(=N)[NH3+],-42.06512,-30.21259
383,1,CCCOC(N)=N,CCCOC(N)=[NH2+],-42.06512,-43.1818
384,0,NCCOC(N)=N,N=C(N)OCC[NH3+],-33.15065,-12.53841
384,1,NCCOC(N)=N,N=C([NH3+])OCCN,-33.15065,-18.59383
384,2,NCCOC(N)=N,NCCOC(N)=[NH2+],-33.15065,-31.41785
385,0,NC(=N)OCCO,N=C([NH3+])OCCO,-80.12896,-64.54105
385,1,NC(=N)OCCO,NC(=[NH2+])OCCO,-80.12896,-78.31991
386,0,NC(=N)OCCF,N=C([NH3+])OCCF,-80.78093,-65.57702
386,1,NC(=N)OCCF,NC(=[NH2+])OCCF,-80.78093,-80.56654
387,0,CCCOC(N)=O,CCCOC([NH3+])=O,-105.92277,-91.74634
388,0,NCCOC(N)=O,NC(=O)OCC[NH3+],-95.98317,-66.9729
388,1,NCCOC(N)=O,NCCOC([NH3+])=O,-95.98317,-80.40357
389,0,NC(=O)OCCO,[NH3+]C(=O)OCCO,-144.72482,-127.46769
390,0,NC(=O)OCCF,[NH3+]C(=O)OCCF,-143.91548,-129.4584
391,0,COCOC(N)=N,COCOC(=N)[NH3+],-76.464,-62.41214
391,1,COCOC(N)=N,COCOC(N)=[NH2+],-76.464,-75.82718
392,0,COCOC(N)=O,COCOC([NH3+])=O,-139.10733,-123.80181
393,0,CC(=C)CCC#N,C=C(C)CCC#[NH+],24.17016,43.18218
394,0,CC(=O)CCC#N,CC(=O)CCC#[NH+],-28.87879,-11.00968
395,0,NC(=N)CCC=C,C=CCCC(=N)[NH3+],15.19344,26.62477
395,1,NC(=N)CCC=C,C=CCCC(N)=[NH2+],15.19344,14.82238
396,0,NC(=N)CCC=O,N=C([NH3+])CCC=O,-36.49552,-26.59887
396,1,NC(=N)CCC=O,NC(=[NH2+])CCC=O,-36.49552,-37.54759
397,0,NC(=N)CCC#N,N#CCCC(=N)[NH3+],31.07349,39.19579
397,1,NC(=N)CCC#N,N#CCCC(N)=[NH2+],31.07349,27.99908
397,2,NC(=N)CCC#N,N=C(N)CCC#[NH+],31.07349,46.85803
398,0,NC(=O)CCC=C,C=CCCC([NH3+])=O,-41.95082,-26.61061
399,0,NC(=O)CCC=O,[NH3+]C(=O)CCC=O,-95.46311,-81.66619
400,0,NC(=O)CCC#N,N#CCCC([NH3+])=O,-28.34195,-14.69326
400,1,NC(=O)CCC#N,[NH+]#CCCC(N)=O,-28.34195,-9.47419
401,0,OC(=O)CCC#N,[NH+]#CCCC(=O)O,-78.41379,-60.97281
402,0,FC(=C)CCC#N,C=C(F)CCC#[NH+],-11.29048,6.50121
403,0,CC(=C)CNC=N,C=C(C)C[NH2+]C=N,19.42594,40.9158
403,1,CC(=C)CNC=N,C=C(C)CNC=[NH2+],19.42594,19.96151
404,0,CC(=C)CNC=O,C=C(C)C[NH2+]C=O,-39.47419,-8.88114
405,0,CC(=O)CN=CN,CC(=O)C[NH+]=CN,-36.93557,-31.20332
405,1,CC(=O)CN=CN,CC(=O)CN=C[NH3+],-36.93557,-28.65445
406,0,CC(=O)CNC=O,CC(=O)C[NH2+]C=O,-92.69396,-68.7613
407,0,NC(=N)CNC=N,N=CNCC(=N)[NH3+],28.17173,38.63667
407,1,NC(=N)CNC=N,N=CNCC(N)=[NH2+],28.17173,26.1686
407,2,NC(=N)CNC=N,N=C[NH2+]CC(=N)N,28.17173,46.53921
407,3,NC(=N)CNC=N,N=C(N)CNC=[NH2+],28.17173,25.21757
408,0,NC(=N)CNC=O,N=C([NH3+])CNC=O,-32.18881,-24.61362
408,1,NC(=N)CNC=O,NC(=[NH2+])CNC=O,-32.18881,-34.9493
408,2,NC(=N)CNC=O,N=C(N)C[NH2+]C=O,-32.18881,-9.47282
409,0,NC(=O)CNC=N,N=CNCC([NH3+])=O,-33.01312,-16.60951
409,1,NC(=O)CNC=N,N=C[NH2+]CC(N)=O,-33.01312,-12.53161
409,2,NC(=O)CNC=N,NC(=O)CNC=[NH2+],-33.01312,-33.49161
410,0,NC(=O)CNC=O,[NH3+]C(=O)CNC=O,-92.39307,-74.55559
410,1,NC(=O)CNC=O,NC(=O)C[NH2+]C=O,-92.39307,-69.38514
411,0,NC=NCC(O)=O,[NH3+]C=NCC(=O)O,-89.39292,-80.1858
411,1,NC=NCC(O)=O,NC=[NH+]CC(=O)O,-89.39292,-82.83302
412,0,OC(=O)CNC=O,O=C[NH2+]CC(=O)O,-144.18259,-117.16618
413,0,FC(=C)CNC=N,C=C(F)C[NH2+]C=N,-15.14012,5.21211
413,1,FC(=C)CNC=N,C=C(F)CNC=[NH2+],-15.14012,-15.19528
414,0,FC(=C)CNC=O,C=C(F)C[NH2+]C=O,-74.95706,-51.54453
415,0,CC(=C)CNN=C,C=N[NH2+]CC(=C)C,41.56384,57.3717
415,1,CC(=C)CNN=C,C=[NH+]NCC(=C)C,41.56384,49.76164
416,0,CC(=O)CNN=C,C=N[NH2+]CC(C)=O,-12.0861,2.93451
